20:26:11: GetMCHelp:234-244 
11:47:43: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:43: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:43: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:42: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:42: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:42: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:42: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:42: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:42: MCAcceptTask:2031-268 
11:47:42: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:41: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:41: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:41: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:41: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:41: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:41: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:40: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:40: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:40: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:40: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:40: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:40: GetMyPasture:2047-268 
11:47:39: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:39: 农场发包错误屋里凡凡3号
11:47:39: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:39: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:39: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:39: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:39: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:38: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:38: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:38: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:38: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:38: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:38: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:38: 牧场发包错误屋里凡凡3号
11:47:38: 牧场发包错误:
11:47:38: 牧场发包错误:MCAcceptTask
11:47:38: MCAcceptTask:2062-268 
11:47:37: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:37: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:37: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:37: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:37: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:36: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:36: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:36: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:36: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:36: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:35: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:35: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:35: MCAcceptTask:2031-268 
11:47:35: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:35: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:35: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:35: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:34: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:34: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:34: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:34: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:34: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:34: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:33: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:33: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:33: MCAcceptTask:2047-268 
11:47:33: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:33: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:33: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:33: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:32: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:32: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:32: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:32: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:32: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:32: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:31: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:31: MCAcceptTask:2047-268 
11:47:31: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:31: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:31: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:31: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:31: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:30: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:30: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:30: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:30: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:30: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:30: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:29: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:29: GetMyPasture:2047-268 
11:47:29: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:29: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:29: 农场发包错误屋里凡凡3号
11:47:29: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:29: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:29: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:28: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:28: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:28: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:28: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:28: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:28: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:27: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:27: 牧场发包错误屋里凡凡3号
11:47:27: 牧场发包错误:
11:47:27: 牧场发包错误:MCAcceptTask
11:47:27: MCAcceptTask:2031-268 
11:47:27: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:27: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:27: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:27: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:27: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:26: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:26: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:26: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:26: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:26: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:26: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:25: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:25: MCAcceptTask:2031-268 
11:47:25: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:25: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:25: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:25: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:25: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:24: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:24: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:24: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:24: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:24: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:24: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:23: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:23: MCAcceptTask:2078-268 
11:47:23: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:23: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:23: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:23: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:23: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:22: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:22: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:22: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:22: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:22: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:21: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:21: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:21: MCAcceptTask:2032-268 
11:47:21: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:21: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:21: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:20: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:20: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:20: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:20: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:20: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:20: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:19: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:19: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:19: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:19: GetMyPasture:2031-268 
11:47:19: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:19: 农场发包错误屋里凡凡3号
11:47:19: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:18: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:18: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:18: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:18: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:18: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:18: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:17: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:17: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:17: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:17: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:17: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:17: 牧场发包错误屋里凡凡3号
11:47:17: 牧场发包错误:
11:47:17: 牧场发包错误:MCAcceptTask
11:47:17: MCAcceptTask:2032-268 
11:47:17: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:16: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:16: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:16: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:16: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:16: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:16: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:15: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:15: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:15: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:15: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:15: MCAcceptTask:2031-268 
11:47:15: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:15: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:14: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:14: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:14: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:14: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:14: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:14: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:13: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:13: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:13: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:13: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:13: MCAcceptTask:2047-268 
11:47:13: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:13: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:12: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:12: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:12: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:12: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:12: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:12: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:11: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:11: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:11: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:11: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:11: MCAcceptTask:2031-268 
11:47:11: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:11: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:10: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:10: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:10: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:10: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:10: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:10: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:09: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:09: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:09: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:09: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_up_task?g_tk=2013391502--
11:47:09: GetMyPasture:2031-268 
11:47:09: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:09: 农场发包错误屋里凡凡3号
11:47:08: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:08: 4超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:08: 4超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:08: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:08: 3超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:08: 3超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:07: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:07: 2超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:07: 2超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/exchange?act=2110008&cmd=index&g_tk=2013391502--
11:47:07: 1超时URL[-1]:http://nc.qzone.qq.com/cgi-bin/cgi_farm_index?mod=user&act=run&g_tk=2013391502--
11:47:07: 1超时URL[-1]:http://mc.qzone.qq.com/cgi-bin/cgi_enter?g_tk=2013391502--
11:47:07: 牧场发包错误屋里凡凡3号
11:47:07: 牧场发包错误:
